age,sleep_hours,sleep_quality_score,sleep_quality_category,daily_screen_time_hours,phone_usage_before_sleep_minutes,phone_usage_before_sleep_category,poor_quality_and_short_sleep,high_phone_usage_low_sleep,occupation,gender,stress_category
57,8.98,7.31,moderate,1.59,66,high,0,0,Doctor,Female,low
50,4.2,5.71,moderate,8.33,43,medium,0,0,Designer,Other,high
29,6.84,4.17,poor,8.49,3,low,0,0,Freelancer,Male,high
19,5.33,3.22,poor,8.95,95,high,1,1,Doctor,Female,high
45,8.94,7.01,moderate,5.75,107,high,0,0,Teacher,Female,high
27,8.92,5.45,moderate,4.55,117,high,0,0,Researcher,Male,high
39,8.67,6.61,moderate,1.66,118,high,0,0,Teacher,Female,medium
34,4.07,6.34,moderate,2.74,76,high,0,1,Freelancer,Male,medium
43,4.77,8.14,good,3.03,23,low,0,0,Researcher,Male,medium
20,6.76,6.94,moderate,1.56,70,high,0,0,Student,Male,medium
24,4.94,7.65,good,2.39,18,low,0,0,Designer,Female,low
25,8.27,5.37,moderate,8.98,90,high,0,0,Teacher,Male,high
37,7.5,5.17,moderate,5.91,49,medium,0,0,Freelancer,Male,high
29,4.92,2.25,poor,7.88,90,high,1,1,Student,Male,high
52,8.09,7.53,good,3.48,17,low,0,0,Researcher,Male,low
34,6.49,8.28,good,2.21,93,high,0,0,Software Engineer,Male,low
45,7.55,6.25,moderate,4.36,27,low,0,0,Freelancer,Female,high
58,4.7,4.87,poor,8.14,28,low,1,0,Manager,Male,high
27,6.59,8.88,good,3.68,72,high,0,0,Teacher,Male,medium
39,7.88,7.73,good,2.84,102,high,0,0,Student,Female,medium
55,5.73,7.09,moderate,1.2,102,high,0,1,Doctor,Female,low
50,4.93,5.45,moderate,6.62,84,high,0,1,Freelancer,Male,high
39,7.2,6.97,moderate,4.92,44,medium,0,0,Manager,Male,high
54,7.22,5.21,moderate,3.33,101,high,0,0,Student,Male,medium
30,5.02,6.43,moderate,5.68,6,low,0,0,Teacher,Female,high
44,4.35,6.13,moderate,7.31,44,medium,0,0,Doctor,Male,high
32,4.83,5.76,moderate,3.23,88,high,0,1,Freelancer,Male,high
39,5.38,6.17,moderate,6.48,25,low,0,0,Researcher,Male,high
47,4.18,4.35,poor,3.34,115,high,1,1,Doctor,Male,medium
57,8.61,5.18,moderate,9.88,69,high,0,0,Student,Female,high
54,5.15,7.78,good,7.59,48,medium,0,0,Freelancer,Male,high
51,7.69,5.08,moderate,6.42,118,high,0,0,Researcher,Male,high
51,6.07,6.77,moderate,2.55,83,high,0,0,Student,Female,medium
52,6.51,4.15,poor,6.28,17,low,0,0,Teacher,Female,high
59,6.68,5.06,moderate,8.2,83,high,0,0,Doctor,Male,high
36,7.86,6.31,moderate,7.63,39,medium,0,0,Designer,Male,high
25,7.94,6.04,moderate,8.0,17,low,0,0,Freelancer,Male,high
56,4.71,8.48,good,3.86,46,medium,0,0,Researcher,Male,low
50,5.52,8.43,good,3.95,0,low,0,0,Student,Male,medium
45,6.87,6.0,moderate,5.85,32,medium,0,0,Designer,Male,medium
54,5.65,5.85,moderate,3.51,38,medium,0,0,Freelancer,Female,medium
42,4.66,7.42,moderate,2.02,111,high,0,1,Designer,Other,medium
53,6.04,5.82,moderate,5.15,22,low,0,0,Freelancer,Female,high
34,5.09,8.09,good,1.02,115,high,0,1,Freelancer,Male,low
41,4.72,7.43,moderate,7.85,13,low,0,0,Doctor,Female,high
38,5.52,6.34,moderate,7.75,91,high,0,1,Teacher,Female,high
19,5.5,3.81,poor,5.97,84,high,1,1,Designer,Female,high
48,4.49,6.54,moderate,7.73,43,medium,0,0,Teacher,Female,high
50,6.92,6.62,moderate,6.62,36,medium,0,0,Researcher,Female,high
47,5.57,5.35,moderate,7.28,70,high,0,1,Student,Male,medium
29,4.87,7.66,good,1.58,75,high,0,1,Doctor,Male,low
29,8.09,2.06,poor,8.93,114,high,0,0,Software Engineer,Male,high
41,4.01,5.79,moderate,6.8,36,medium,0,0,Doctor,Male,high
41,6.27,5.76,moderate,6.5,102,high,0,0,Software Engineer,Male,high
28,6.17,7.7,good,4.49,27,low,0,0,Manager,Female,medium
30,7.36,8.83,good,1.25,6,low,0,0,Freelancer,Female,low
44,5.95,4.13,poor,9.11,108,high,1,1,Student,Female,high
25,6.56,5.86,moderate,9.87,51,medium,0,0,Teacher,Male,high
27,8.54,6.65,moderate,8.27,16,low,0,0,Student,Male,high
25,4.84,4.22,poor,9.24,61,high,1,1,Doctor,Female,high
37,4.53,7.97,good,2.09,36,medium,0,0,Software Engineer,Female,low
25,7.73,8.51,good,2.16,13,low,0,0,Manager,Female,medium
26,7.71,2.87,poor,8.92,106,high,0,0,Software Engineer,Male,high
24,8.6,8.16,good,1.52,115,high,0,0,Doctor,Female,low
31,8.92,8.87,good,1.84,50,medium,0,0,Doctor,Male,low
45,5.92,4.14,poor,8.35,54,medium,1,0,Freelancer,Female,high
19,5.89,6.97,moderate,6.01,56,medium,0,0,Freelancer,Female,medium
25,8.52,8.54,good,4.53,3,low,0,0,Student,Male,medium
30,8.3,6.41,moderate,5.98,85,high,0,0,Designer,Female,high
38,5.88,5.26,moderate,8.91,48,medium,0,0,Software Engineer,Female,high
45,4.38,3.13,poor,7.81,80,high,1,1,Doctor,Female,high
52,6.91,6.98,moderate,7.22,34,medium,0,0,Researcher,Other,high
40,5.34,1.36,poor,9.79,109,high,1,1,Freelancer,Male,high
32,8.54,5.38,moderate,5.69,52,medium,0,0,Freelancer,Male,high
19,8.03,9.8,good,1.06,31,medium,0,0,Student,Female,low
29,8.5,6.57,moderate,4.86,101,high,0,0,Designer,Female,high
53,4.4,7.33,moderate,1.87,94,high,0,1,Freelancer,Other,medium
20,8.32,6.91,moderate,2.05,88,high,0,0,Teacher,Female,medium
22,6.97,9.28,good,3.29,9,low,0,0,Doctor,Male,low
20,5.08,6.74,moderate,4.43,112,high,0,1,Designer,Male,medium
36,5.51,6.06,moderate,5.33,61,high,0,1,Teacher,Female,high
19,6.28,6.33,moderate,2.53,1,low,0,0,Freelancer,Female,medium
54,7.14,6.3,moderate,3.81,62,high,0,0,Manager,Female,medium
34,5.16,6.71,moderate,3.49,90,high,0,1,Freelancer,Male,medium
31,5.04,8.33,good,4.29,75,high,0,1,Teacher,Female,low
45,8.46,8.04,good,1.97,119,high,0,0,Researcher,Female,low
44,8.23,5.1,moderate,4.58,116,high,0,0,Freelancer,Male,high
27,7.83,7.47,moderate,5.99,15,low,0,0,Student,Male,medium
20,7.8,9.54,good,1.87,15,low,0,0,Software Engineer,Female,low
53,7.83,6.69,moderate,5.69,2,low,0,0,Doctor,Female,medium
55,8.62,6.05,moderate,7.8,88,high,0,0,Designer,Male,high
42,8.22,8.15,good,1.07,17,low,0,0,Manager,Male,low
39,5.94,7.92,good,1.43,102,high,0,1,Manager,Male,medium
56,6.36,6.01,moderate,5.2,41,medium,0,0,Teacher,Male,high
47,7.02,2.76,poor,8.85,103,high,0,0,Manager,Male,high
38,6.38,3.14,poor,9.98,31,medium,0,0,Software Engineer,Female,high
47,5.48,8.32,good,1.84,49,medium,0,0,Teacher,Male,low
45,8.31,8.92,good,1.17,48,medium,0,0,Doctor,Female,low
48,8.02,9.37,good,3.06,2,low,0,0,Freelancer,Male,low
43,5.95,5.87,moderate,5.21,71,high,0,1,Doctor,Male,high
39,4.57,5.03,moderate,6.15,115,high,0,1,Manager,Female,high
38,4.02,5.88,moderate,9.76,4,low,0,0,Student,Female,high
18,4.46,4.69,poor,9.0,56,medium,1,0,Doctor,Male,high
54,4.77,4.89,poor,6.06,83,high,1,1,Doctor,Female,high
30,7.29,6.46,moderate,4.26,43,medium,0,0,Doctor,Male,medium
38,5.1,8.8,good,3.89,24,low,0,0,Researcher,Male,low
26,7.17,6.66,moderate,6.15,69,high,0,0,Software Engineer,Female,high
34,5.64,5.32,moderate,7.49,91,high,0,1,Designer,Female,high
38,8.48,8.16,good,5.33,22,low,0,0,Researcher,Male,medium
48,6.35,7.23,moderate,3.74,87,high,0,0,Designer,Male,medium
56,7.36,9.31,good,6.52,9,low,0,0,Manager,Female,low
39,6.3,5.25,moderate,6.02,9,low,0,0,Doctor,Male,high
29,8.56,7.12,moderate,4.85,32,medium,0,0,Designer,Female,high
23,7.44,4.34,poor,7.74,72,high,0,0,Researcher,Male,high
33,7.21,7.9,good,3.54,17,low,0,0,Researcher,Female,low
43,6.96,5.1,moderate,5.36,66,high,0,0,Manager,Male,high
22,8.94,2.19,poor,9.46,96,high,0,0,Doctor,Other,high
26,7.42,4.67,poor,7.51,73,high,0,0,Designer,Male,high
57,7.77,8.18,good,4.49,26,low,0,0,Designer,Female,medium
31,4.41,6.32,moderate,5.92,34,medium,0,0,Manager,Male,high
59,8.07,7.68,good,4.65,61,high,0,0,Freelancer,Male,medium
47,6.98,8.19,good,2.01,17,low,0,0,Teacher,Male,medium
43,5.68,7.08,moderate,4.01,6,low,0,0,Manager,Female,high
46,6.91,4.23,poor,8.74,70,high,0,0,Software Engineer,Male,high
36,7.13,6.25,moderate,5.15,85,high,0,0,Teacher,Male,medium
25,5.3,8.19,good,6.26,9,low,0,0,Teacher,Male,medium
40,6.19,9.0,good,2.63,26,low,0,0,Designer,Other,low
59,7.61,7.08,moderate,4.21,108,high,0,0,Student,Male,medium
52,5.13,3.59,poor,9.36,67,high,1,1,Student,Male,high
48,8.18,5.71,moderate,3.83,75,high,0,0,Freelancer,Female,high
52,4.39,6.35,moderate,3.26,66,high,0,1,Software Engineer,Female,medium
49,6.91,8.5,good,1.5,54,medium,0,0,Doctor,Male,medium
22,5.9,7.54,good,1.88,47,medium,0,0,Designer,Female,medium
33,4.27,7.16,moderate,6.26,106,high,0,1,Researcher,Male,medium
34,7.87,5.84,moderate,6.94,66,high,0,0,Software Engineer,Male,high
49,6.73,3.71,poor,6.77,88,high,0,0,Teacher,Female,high
55,7.58,6.5,moderate,5.86,25,low,0,0,Designer,Female,high
49,5.9,6.64,moderate,5.42,39,medium,0,0,Teacher,Male,medium
37,8.3,7.04,moderate,1.65,70,high,0,0,Software Engineer,Male,medium
19,4.42,5.72,moderate,8.57,45,medium,0,0,Student,Male,high
37,5.17,5.64,moderate,5.62,97,high,0,1,Software Engineer,Female,high
35,7.97,8.45,good,2.19,73,high,0,0,Manager,Other,low
18,8.77,7.78,good,2.22,66,high,0,0,Designer,Male,medium
46,8.23,4.21,poor,5.62,119,high,0,0,Researcher,Female,high
46,5.15,7.27,moderate,3.2,91,high,0,1,Designer,Male,medium
36,5.74,4.6,poor,9.3,10,low,1,0,Freelancer,Female,high
57,7.83,5.29,moderate,5.49,50,medium,0,0,Doctor,Male,high
23,8.73,4.51,poor,9.81,31,medium,0,0,Student,Female,high
56,5.45,7.2,moderate,7.61,71,high,0,1,Designer,Male,high
25,5.93,6.41,moderate,8.3,19,low,0,0,Student,Female,high
41,4.11,8.41,good,4.5,4,low,0,0,Designer,Male,medium
37,6.52,7.21,moderate,2.21,40,medium,0,0,Student,Male,medium
31,4.44,6.79,moderate,7.21,12,low,0,0,Freelancer,Female,high
22,4.43,7.77,good,4.66,74,high,0,1,Manager,Male,low
58,7.81,5.14,moderate,9.54,97,high,0,0,Freelancer,Male,high
57,5.72,5.55,moderate,2.74,107,high,0,1,Software Engineer,Female,medium
51,8.68,7.1,moderate,6.64,2,low,0,0,Student,Female,high
33,7.58,5.61,moderate,8.79,14,low,0,0,Teacher,Male,high
24,5.47,8.18,good,4.63,96,high,0,1,Manager,Male,low
33,7.41,4.05,poor,9.58,55,medium,0,0,Software Engineer,Male,high
24,8.33,8.26,good,1.69,42,medium,0,0,Designer,Female,low
44,6.18,6.55,moderate,6.28,73,high,0,0,Designer,Male,high
31,6.81,5.47,moderate,8.0,66,high,0,0,Doctor,Male,high
31,5.09,9.23,good,2.82,45,medium,0,0,Researcher,Female,low
50,6.01,5.83,moderate,1.52,116,high,0,0,Manager,Male,medium
50,6.9,8.98,good,1.72,47,medium,0,0,Researcher,Male,low
37,7.08,7.18,moderate,3.87,104,high,0,0,Teacher,Female,medium
53,7.6,7.63,good,3.01,77,high,0,0,Manager,Male,low
24,8.79,8.23,good,3.02,116,high,0,0,Freelancer,Female,medium
49,8.19,5.15,moderate,5.13,96,high,0,0,Doctor,Female,high
20,8.26,7.18,moderate,1.76,96,high,0,0,Freelancer,Male,low
56,6.79,4.48,poor,9.96,35,medium,0,0,Manager,Male,high
46,4.72,7.07,moderate,7.26,22,low,0,0,Freelancer,Female,high
41,7.18,9.42,good,1.27,54,medium,0,0,Software Engineer,Female,low
39,6.03,4.9,poor,7.23,54,medium,0,0,Doctor,Male,high
23,4.16,4.85,poor,8.13,53,medium,1,0,Software Engineer,Male,high
41,4.97,7.88,good,2.72,64,high,0,1,Doctor,Female,medium
57,7.8,4.79,poor,8.56,90,high,0,0,Student,Male,high
40,7.16,6.45,moderate,6.51,50,medium,0,0,Researcher,Female,high
55,8.89,3.41,poor,8.39,31,medium,0,0,Software Engineer,Female,high
27,8.62,6.73,moderate,7.45,84,high,0,0,Software Engineer,Male,high
33,6.97,3.82,poor,7.34,107,high,0,0,Student,Female,high
28,4.77,7.71,good,2.42,19,low,0,0,Student,Female,medium
49,5.68,5.42,moderate,3.84,90,high,0,1,Researcher,Male,medium
23,5.17,6.55,moderate,5.71,35,medium,0,0,Teacher,Female,high
41,6.35,7.27,moderate,2.01,104,high,0,0,Freelancer,Female,medium
50,8.0,6.36,moderate,5.31,31,medium,0,0,Student,Male,high
29,8.11,5.63,moderate,5.01,102,high,0,0,Doctor,Male,high
44,4.89,5.79,moderate,3.09,56,medium,0,0,Student,Female,medium
55,6.75,6.29,moderate,2.8,28,low,0,0,Student,Female,medium
35,7.38,8.2,good,3.23,45,medium,0,0,Software Engineer,Other,low
56,5.98,5.33,moderate,6.45,86,high,0,1,Software Engineer,Female,high
30,8.53,8.12,good,4.73,34,medium,0,0,Manager,Male,low
57,5.8,6.44,moderate,4.73,78,high,0,1,Student,Female,high
47,6.45,6.38,moderate,2.64,106,high,0,0,Researcher,Male,low
58,6.93,6.16,moderate,8.09,73,high,0,0,Freelancer,Male,high
30,6.14,5.03,moderate,7.3,51,medium,0,0,Teacher,Male,high
51,8.82,8.65,good,4.86,14,low,0,0,Software Engineer,Female,medium
53,7.8,9.03,good,2.28,88,high,0,0,Doctor,Male,low
47,8.15,4.56,poor,7.43,80,high,0,0,Manager,Male,high
42,7.76,5.4,moderate,9.09,50,medium,0,0,Doctor,Male,high
19,6.94,8.91,good,2.6,30,medium,0,0,Researcher,Male,medium
53,4.14,5.58,moderate,6.42,74,high,0,1,Researcher,Female,high
35,7.82,6.82,moderate,4.82,83,high,0,0,Student,Other,medium
22,7.06,6.93,moderate,1.79,94,high,0,0,Researcher,Female,medium
36,4.4,6.72,moderate,7.53,15,low,0,0,Student,Female,high
59,4.59,8.37,good,1.64,35,medium,0,0,Teacher,Female,low
35,6.41,5.3,moderate,7.32,38,medium,0,0,Freelancer,Female,high
49,8.26,6.69,moderate,3.53,10,low,0,0,Student,Female,medium
38,6.77,7.6,good,6.09,19,low,0,0,Freelancer,Male,high
27,8.6,6.4,moderate,2.44,89,high,0,0,Freelancer,Male,medium
54,8.08,6.76,moderate,4.34,55,medium,0,0,Manager,Male,medium
39,7.15,7.22,moderate,1.94,112,high,0,0,Designer,Male,low
30,5.57,6.76,moderate,5.21,114,high,0,1,Designer,Male,high
34,8.26,6.56,moderate,2.92,89,high,0,0,Student,Female,medium
26,7.3,6.78,moderate,2.69,41,medium,0,0,Manager,Female,medium
41,6.76,7.51,good,1.96,46,medium,0,0,Designer,Male,medium
31,6.5,6.92,moderate,7.89,5,low,0,0,Freelancer,Male,high
25,5.06,6.13,moderate,6.76,108,high,0,1,Doctor,Female,high
54,4.08,9.38,good,2.41,34,medium,0,0,Manager,Male,low
36,7.58,7.21,moderate,5.25,7,low,0,0,Manager,Male,medium
45,8.6,3.78,poor,6.95,70,high,0,0,Student,Female,high
58,4.92,3.56,poor,8.9,36,medium,1,0,Doctor,Male,high
47,8.67,8.66,good,1.54,49,medium,0,0,Researcher,Female,low
24,4.36,5.63,moderate,4.26,116,high,0,1,Researcher,Female,high
43,6.76,6.67,moderate,6.54,15,low,0,0,Freelancer,Female,medium
57,4.58,8.91,good,1.14,8,low,0,0,Doctor,Male,low
28,8.45,6.2,moderate,3.19,74,high,0,0,Designer,Male,high
31,4.52,5.88,moderate,7.7,84,high,0,1,Teacher,Male,high
38,5.26,5.89,moderate,4.2,59,medium,0,0,Doctor,Male,high
25,8.03,9.12,good,1.76,50,medium,0,0,Designer,Female,low
20,7.44,6.91,moderate,6.64,45,medium,0,0,Freelancer,Female,high
45,5.94,6.61,moderate,3.25,70,high,0,1,Teacher,Female,medium
46,8.18,7.01,moderate,7.31,11,low,0,0,Researcher,Female,high
40,7.18,5.14,moderate,9.1,63,high,0,0,Freelancer,Male,high
35,5.3,4.6,poor,5.75,114,high,1,1,Manager,Female,high
52,7.7,4.78,poor,6.39,103,high,0,0,Designer,Male,high
30,5.67,9.5,good,5.63,20,low,0,0,Researcher,Male,low
29,8.08,7.58,good,8.36,4,low,0,0,Designer,Female,medium
22,7.91,7.32,moderate,3.18,5,low,0,0,Student,Male,medium
56,5.54,5.21,moderate,4.61,42,medium,0,0,Manager,Female,high
28,4.52,5.35,moderate,9.06,25,low,0,0,Freelancer,Female,high
28,8.1,4.05,poor,7.51,92,high,0,0,Manager,Male,high
59,5.82,8.04,good,3.88,53,medium,0,0,Software Engineer,Other,medium
48,5.63,4.99,poor,8.49,2,low,1,0,Teacher,Male,high
48,4.09,8.74,good,3.15,10,low,0,0,Researcher,Female,medium
30,7.63,6.63,moderate,6.71,86,high,0,0,Designer,Male,medium
31,5.37,3.39,poor,9.61,24,low,1,0,Doctor,Male,high
59,6.18,6.44,moderate,6.17,11,low,0,0,Doctor,Male,high
42,8.5,5.1,moderate,8.2,64,high,0,0,Software Engineer,Female,high
50,4.63,6.3,moderate,7.62,3,low,0,0,Freelancer,Female,high
50,4.19,4.81,poor,8.79,51,medium,1,0,Teacher,Female,high
32,6.8,5.02,moderate,9.72,64,high,0,0,Student,Female,high
33,7.5,7.63,good,1.2,69,high,0,0,Teacher,Female,low
55,6.64,8.22,good,1.25,33,medium,0,0,Doctor,Male,low
23,5.7,7.11,moderate,6.35,90,high,0,1,Freelancer,Female,medium
42,5.81,3.38,poor,9.59,108,high,1,1,Freelancer,Male,high
32,4.75,5.44,moderate,5.37,15,low,0,0,Doctor,Male,medium
21,5.56,2.88,poor,8.56,74,high,1,1,Student,Male,high
21,7.79,6.37,moderate,7.91,13,low,0,0,Student,Male,high
47,6.5,4.84,poor,5.48,101,high,0,0,Doctor,Female,high
51,8.45,5.95,moderate,5.62,111,high,0,0,Freelancer,Male,high
44,4.84,6.08,moderate,4.92,112,high,0,1,Freelancer,Female,medium
48,6.21,4.67,poor,3.27,73,high,0,0,Designer,Female,medium
49,7.51,5.18,moderate,8.73,60,medium,0,0,Designer,Male,high
56,5.36,7.86,good,2.89,52,medium,0,0,Student,Female,medium
26,5.33,3.44,poor,9.16,117,high,1,1,Manager,Female,high
58,4.53,6.38,moderate,4.24,57,medium,0,0,Designer,Male,medium
25,8.46,6.57,moderate,1.24,62,high,0,0,Freelancer,Female,medium
31,4.86,7.86,good,2.52,12,low,0,0,Student,Male,medium
50,8.85,2.21,poor,8.99,44,medium,0,0,Teacher,Male,high
40,6.24,6.57,moderate,2.16,97,high,0,0,Teacher,Male,medium
38,8.91,3.68,poor,7.65,96,high,0,0,Teacher,Female,high
29,4.2,9.31,good,2.65,54,medium,0,0,Student,Female,low
19,6.84,6.5,moderate,5.49,32,medium,0,0,Student,Male,medium
30,7.45,6.81,moderate,2.85,61,high,0,0,Researcher,Male,medium
21,6.58,7.95,good,4.0,38,medium,0,0,Designer,Female,low
37,6.85,10.0,good,2.12,12,low,0,0,Designer,Female,low
31,6.69,8.28,good,6.0,80,high,0,0,Designer,Female,high
47,4.75,4.86,poor,4.29,72,high,1,1,Software Engineer,Male,high
46,6.66,8.34,good,4.29,12,low,0,0,Student,Male,low
25,6.71,8.09,good,1.35,15,low,0,0,Manager,Female,medium
29,5.78,8.19,good,2.23,100,high,0,1,Teacher,Male,medium
58,7.04,4.4,poor,7.37,53,medium,0,0,Freelancer,Male,high
55,6.06,7.13,moderate,3.63,29,low,0,0,Freelancer,Male,medium
43,7.78,8.3,good,4.98,38,medium,0,0,Teacher,Female,medium
19,4.19,3.88,poor,7.87,96,high,1,1,Software Engineer,Male,high
57,4.05,6.2,moderate,5.0,103,high,0,1,Software Engineer,Male,medium
31,6.62,8.96,good,3.03,63,high,0,0,Teacher,Female,low
23,8.95,6.08,moderate,5.95,69,high,0,0,Student,Female,high
59,6.23,5.51,moderate,8.21,11,low,0,0,Teacher,Female,high
57,4.06,6.8,moderate,6.4,1,low,0,0,Teacher,Male,medium
48,5.59,7.81,good,4.78,32,medium,0,0,Manager,Female,high
34,6.34,7.85,good,2.13,14,low,0,0,Freelancer,Male,medium
42,8.51,7.52,good,3.24,80,high,0,0,Software Engineer,Female,medium
49,4.61,5.56,moderate,9.52,51,medium,0,0,Researcher,Female,high
29,8.62,6.8,moderate,7.95,34,medium,0,0,Software Engineer,Male,high
30,8.7,7.76,good,1.79,94,high,0,0,Freelancer,Male,low
36,7.2,7.62,good,1.05,93,high,0,0,Designer,Male,low
42,5.13,6.19,moderate,2.58,37,medium,0,0,Software Engineer,Male,medium
48,6.68,3.81,poor,9.5,79,high,0,0,Manager,Female,high
54,8.08,5.48,moderate,6.22,41,medium,0,0,Manager,Female,high
42,5.79,3.63,poor,8.55,108,high,1,1,Freelancer,Male,high
33,8.53,4.57,poor,5.19,103,high,0,0,Teacher,Female,high
55,4.43,4.3,poor,8.44,80,high,1,1,Manager,Male,high
40,5.54,9.85,good,1.31,6,low,0,0,Designer,Male,low
31,8.97,7.17,moderate,4.84,55,medium,0,0,Teacher,Male,medium
23,6.92,7.94,good,4.4,4,low,0,0,Student,Female,medium
42,6.95,4.36,poor,9.83,39,medium,0,0,Researcher,Female,high
40,5.2,6.65,moderate,3.7,60,medium,0,0,Student,Female,medium
29,8.29,6.16,moderate,4.75,90,high,0,0,Freelancer,Male,high
30,6.15,6.22,moderate,7.83,64,high,0,0,Software Engineer,Male,high
53,7.97,3.75,poor,8.93,65,high,0,0,Researcher,Female,high
56,8.05,4.08,poor,8.91,67,high,0,0,Designer,Female,high
51,4.87,6.38,moderate,4.55,64,high,0,1,Manager,Female,high
23,6.51,2.17,poor,9.54,92,high,0,0,Doctor,Male,high
55,5.92,6.03,moderate,6.88,84,high,0,1,Student,Female,high
57,4.77,3.43,poor,8.66,41,medium,1,0,Manager,Male,high
25,4.62,5.72,moderate,9.34,34,medium,0,0,Researcher,Female,high
25,4.23,6.41,moderate,3.1,97,high,0,1,Freelancer,Male,medium
57,7.51,7.01,moderate,5.49,102,high,0,0,Student,Female,medium
50,7.91,6.15,moderate,6.29,65,high,0,0,Student,Female,high
51,6.36,4.5,poor,8.22,24,low,0,0,Researcher,Male,high
32,6.82,6.75,moderate,4.61,5,low,0,0,Student,Male,high
53,5.31,9.71,good,2.89,7,low,0,0,Software Engineer,Male,low
52,7.57,4.79,poor,7.69,34,medium,0,0,Designer,Male,high
39,6.92,7.2,moderate,6.33,52,medium,0,0,Student,Male,medium
40,8.41,5.52,moderate,9.08,18,low,0,0,Manager,Male,high
57,7.73,6.4,moderate,6.9,8,low,0,0,Manager,Female,high
39,4.09,10.0,good,1.15,32,medium,0,0,Freelancer,Male,low
22,8.05,7.22,moderate,9.7,7,low,0,0,Software Engineer,Male,high
48,4.14,6.0,moderate,6.34,37,medium,0,0,Designer,Female,high
30,8.07,6.12,moderate,6.36,31,medium,0,0,Researcher,Male,high
45,8.94,6.01,moderate,9.18,22,low,0,0,Designer,Female,high
37,6.4,7.54,good,6.97,33,medium,0,0,Freelancer,Female,medium
50,5.13,6.67,moderate,5.31,86,high,0,1,Doctor,Female,high
33,4.05,7.97,good,1.97,45,medium,0,0,Teacher,Male,low
46,4.75,3.37,poor,9.66,31,medium,1,0,Student,Female,high
40,6.52,9.31,good,1.71,0,low,0,0,Software Engineer,Male,low
41,8.03,9.57,good,2.53,6,low,0,0,Researcher,Female,low
51,8.36,3.77,poor,8.38,106,high,0,0,Designer,Male,high
24,7.42,5.31,moderate,5.41,111,high,0,0,Doctor,Female,high
55,4.43,8.79,good,2.6,23,low,0,0,Teacher,Male,medium
54,8.96,7.39,moderate,3.58,1,low,0,0,Designer,Female,medium
21,7.74,4.22,poor,9.95,17,low,0,0,Researcher,Female,high
51,6.13,5.59,moderate,6.26,82,high,0,0,Designer,Male,high
59,8.07,5.72,moderate,4.61,105,high,0,0,Student,Male,high
39,6.94,4.36,poor,8.89,99,high,0,0,Teacher,Male,high
22,7.01,6.38,moderate,5.32,55,medium,0,0,Teacher,Male,medium
59,8.86,5.12,moderate,3.77,91,high,0,0,Freelancer,Male,high
40,8.01,4.76,poor,2.48,98,high,0,0,Software Engineer,Other,medium
32,5.31,6.66,moderate,7.7,31,medium,0,0,Doctor,Female,high
48,4.88,5.27,moderate,6.37,76,high,0,1,Freelancer,Female,high
26,4.86,8.15,good,1.83,69,high,0,1,Manager,Male,low
42,6.27,5.2,moderate,6.32,92,high,0,0,Software Engineer,Female,high
42,5.94,9.44,good,2.44,9,low,0,0,Doctor,Male,low
38,6.26,3.53,poor,9.84,39,medium,0,0,Researcher,Male,high
26,4.31,8.16,good,3.34,73,high,0,1,Freelancer,Female,low
55,5.01,7.61,good,7.26,33,medium,0,0,Software Engineer,Male,medium
39,7.99,7.66,good,6.9,83,high,0,0,Researcher,Other,medium
40,7.79,3.18,poor,7.22,110,high,0,0,Researcher,Female,high
21,5.97,8.02,good,4.87,32,medium,0,0,Doctor,Female,medium
46,5.95,9.36,good,1.67,74,high,0,1,Researcher,Female,low
32,8.42,2.68,poor,9.82,87,high,0,0,Manager,Male,high
18,4.91,6.1,moderate,2.72,96,high,0,1,Student,Male,medium
47,5.79,4.13,poor,7.93,56,medium,1,0,Doctor,Male,high
46,7.82,8.95,good,2.24,21,low,0,0,Manager,Male,low
37,6.87,8.86,good,3.53,47,medium,0,0,Researcher,Female,low
50,4.3,3.09,poor,6.04,75,high,1,1,Software Engineer,Female,high
58,4.06,5.11,moderate,4.72,93,high,0,1,Teacher,Male,high
53,4.1,4.26,poor,9.62,31,medium,1,0,Designer,Female,high
39,7.28,4.05,poor,8.63,107,high,0,0,Manager,Male,high
30,7.11,4.01,poor,9.3,82,high,0,0,Manager,Female,high
24,4.22,6.01,moderate,6.77,44,medium,0,0,Manager,Male,high
25,4.66,5.56,moderate,2.97,103,high,0,1,Doctor,Male,high
45,7.61,6.36,moderate,5.67,1,low,0,0,Freelancer,Male,medium
26,5.55,4.13,poor,7.89,114,high,1,1,Doctor,Male,high
42,8.96,8.76,good,1.58,77,high,0,0,Teacher,Male,low
33,5.56,3.69,poor,8.77,54,medium,1,0,Student,Male,high
27,5.68,5.89,moderate,6.68,58,medium,0,0,Researcher,Male,high
28,6.1,5.11,moderate,7.51,32,medium,0,0,Software Engineer,Male,high
48,8.14,3.49,poor,7.25,95,high,0,0,Student,Male,high
29,6.79,3.75,poor,8.63,104,high,0,0,Researcher,Female,high
48,8.29,8.03,good,1.79,82,high,0,0,Freelancer,Female,medium
31,6.14,6.94,moderate,4.39,13,low,0,0,Doctor,Male,high
